,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15
APOF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017710870046491033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03037581682207701,0.0,0.0,0.0
APOL1,0.0,0.003640662583719237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOL3,0.0019229093127641958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOLD1,0.0,0.002384269281010077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOM,0.0012766997242092027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP1,0.002474802183914486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP12A,0.0,0.0,0.0,0.0,0.0,0.0,0.016161151960784315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP12B,0.0,0.0,0.0,0.0,0.0,0.0,0.01566329656862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP2,0.0,0.0,0.00047262548658942143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP4,0.0,0.0,0.00470590257221333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP5,0.0,0.0,0.003977290458437676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP9,0.0014555279557240599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQPEP,0.0,0.0,0.0,0.0008247352788430298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARC,0.0,0.0,0.002172268145539704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AREG,0.0018676577703901538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AREGB,0.0,0.0,0.0017683881842723806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG1,0.0,0.0,0.0,0.0,0.004007196410066702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP29,0.0,0.0025926757530234444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP31,0.001445255837986914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016370821704025276,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP44,0.0,0.0,0.0,0.0,0.0,0.0024059019190482292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF15,0.0014432325420689913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF26,0.0,0.002520477796647385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF4,0.0,0.0,0.0,0.0030306383239997645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL14,0.0,0.0,0.0013835036971072154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL4D,0.0,0.0,0.0,0.0035068038262088654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMC9,0.0,0.0026236886208825766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARNTL2,0.0,0.0023832768692385845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARRB1,0.0,0.0,0.0,0.003813481271889542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARSE,0.0,0.0,0.0,0.0,0.0,0.0020134982654392715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ART3,0.0,0.0,0.0,0.0,0.0031834693957267296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARTN,0.0,0.0,0.003596928703201597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASB11,0.0,0.0,0.0004287549868772933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01384826694675608,0.0,0.0,0.0,0.0,0.0
ASCL3,0.0,0.0,0.0,0.0,0.0010190318852434533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASGR2,0.0008793555335586974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASH2L,0.0019146604909449725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASIC2,0.0,0.0,0.0005983574342179948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNS,0.0,0.0,0.0,0.004071550822113011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPG,0.0,0.0,0.0,0.0,0.007034421909070648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPN,0.0,0.0025934200618520638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPSCR1,0.0019890555254655135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASRGL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010943003870376007,0.0
ATCAY,0.0,0.0,0.0,0.0,0.00044345694216907887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF3,0.0021025157350167156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF5,0.0,0.0,0.0,0.004128793014789592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATHL1,0.002034346226397475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATOH8,0.0,0.0,0.0,0.0,0.0,0.002726338637524085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP10A,0.0,0.0,0.0,0.0,0.0,0.002185536011834096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP10B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025251137863240958,0.0,0.0,0.0,0.0,0.0
ATP11A,0.0,0.0030615903150535222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP11B,0.0,0.0,0.0,0.0038109229616023208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP12A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020484231504672646,0.0,0.0,0.0,0.0,0.0
ATP13A4,0.0,0.0,0.0,0.0,0.0,0.0027111047607440856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2A3,0.0,0.0,0.0,0.0037428079502050487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2C2,0.0,0.0026410558268836907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013439301429204898,0.0,0.0
ATP4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005132127115744561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1B1,0.0011187270044637021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1C2,0.0,0.0,0.0,0.0,0.0,0.002036611733657202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP8A1,0.0,0.0,0.0,0.0030546224829424663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01120096304759495,0.0
AZGP1,0.0,0.0,0.0,0.0,0.0,0.0027449870039271884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZU1,0.0,0.0,0.0019872884096401124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GALT5,0.0,0.0,0.0,0.0,0.0021966053715732612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GNT3,0.0,0.0,0.003862413067438908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GNT5,0.0,0.0,0.0,0.0038783983954277877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GNT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02314488699257351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GNT7,0.0,0.00270432207731632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GNT8,0.0,0.0,0.0,0.0,0.0,0.0027116300668399477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALNT4,0.0,0.0,0.0038470357788800177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALT4,0.0,0.0,0.0,0.003897585722581949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAALC,0.0,0.0,0.0,0.0,0.0,0.0023089829443616794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACE2,0.002024696661250459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAI1,0.0,0.0013546420680868906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAMBI,0.0016201931158134582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BARX1,0.0,0.0,0.002420566128446491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BARX2,0.0,0.0,0.0031025941033525654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASP1,0.0,0.003262057492894952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATF2,0.0014544384886913321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAN,0.0,0.0,0.0012613899350219103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAS1,0.0,0.0,0.0032088783036860716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010162207893353153,0.0
BCHE,0.0,0.0,0.0,0.0,0.0,0.002035561121465478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL11A,0.0,0.0,0.0,0.0,0.0,0.0023820004916865057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2A1,0.0018290595098020906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL6B,0.001500507380360956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEST2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022140580521155203,0.0,0.0,0.0,0.0,0.0,0.0
BEX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027979106137047797,0.0,0.0,0.0
BEX5,0.0,0.0022391290594293385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHLHE41,0.0015692994415703267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHMT,0.0,0.0005091072387755128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHMT2,0.0,0.0,0.0031288259485412607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIRC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01130177468007132,0.0
BMP2,0.0015100013073604394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP4,0.0,0.0,0.0,0.0031022710120419666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP5,0.0,0.0,0.0,0.0,0.0,0.0019706858186265136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP6,0.0012588013372429635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP7,0.0,0.0,0.0,0.0,0.0,0.0023060937608344384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMPER,0.0,0.0,0.002828516548449992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNC1,0.0,0.0,0.0,0.0,0.004932022416403771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFA1,0.0,0.0,0.0,0.0,0.009596362274451596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020696225035388198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB1,0.0,0.0,0.004768316272834708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB2,0.0,0.0,0.0,0.0,0.0,0.0,0.11661305147058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010727151971340592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRDT,0.0,0.0,0.0,0.0,0.0,0.0,0.1016390931372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRINP1,0.0,0.0,0.0,0.0,0.0,0.0011052440256937718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRINP2,0.0,0.0,0.0005056414296717446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTBD16,0.0,0.0,0.0,0.0,0.0,0.000911406076320672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTG2,0.0022743402498926098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTK,0.0015914000585199434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTN1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027526596644054727,0.0,0.0,0.0,0.0
BTNL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00628284332749452,0.0,0.0,0.0
BTNL9,0.0,0.0,0.004090811029857719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10orf10,0.0023018882020058645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10orf128,0.001654122231975546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10orf54,0.0021112314712785365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10orf99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013047996746690209,0.0,0.0,0.0,0.0,0.0,0.0
C11orf53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01415528803425709,0.0,0.0,0.0,0.0,0.0
C11orf86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012250018448822965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11orf88,0.0,0.0,0.002962389413550919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11orf96,0.0019160612342727652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12orf54,0.0,0.0,0.0,0.0,0.005624780282020234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12orf75,0.0,0.0029851746086486204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14orf132,0.0,0.0,0.0,0.0,0.0,0.0023163372297037486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14orf23,0.0,0.0,0.0,0.0,0.00031823205435449443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15orf48,0.0,0.0,0.0,0.0040318970126610775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15orf59,0.0,0.0,0.0,0.0,0.0,0.001990384797221341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16orf74,0.0,0.0023344005894925923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16orf89,0.0,0.0,0.0,0.0,0.0,0.0033811326860161417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C17orf72,0.0,0.0,0.0,0.0,0.0,0.0020817880579013393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C19orf33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015442958406306459,0.0
C19orf59,0.0,0.0,0.00427307712659986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C19orf77,0.0,0.0,0.0021080453521466922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QB,0.002683201663460521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QTNF1,0.0018066476165574086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QTNF3,0.001446812219462239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QTNF9B,0.0,0.0,0.0,0.0007850814693910966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025063195544320793,0.0,0.0,0.0
C1orf115,0.0016371576738945022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf116,0.0,0.0,0.0,0.0,0.0,0.0032135600414361447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf162,0.0019543482185657634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf189,0.0,0.0,0.0016869790095488438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf192,0.0,0.0,0.0,0.0,0.0,0.002211538663579268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf194,0.0,0.0,0.0032871215660592486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf61,0.0,0.0011879168904761965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00349521336902342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf87,0.0,0.0,0.0018308018848937587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0034516081412499676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C20ORF135,6.381164048833026e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C20orf166,0.0,0.0,0.0,0.0,0.0,5.384387482586103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C20orf85,0.0,0.0,0.0033115443184763096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C21orf37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002721518767357068,0.0,0.0,0.0,0.0,0.0,0.0
C21orf62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005413890957393282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2CD4B,0.0,0.0,0.0,0.0022228518508095774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2orf40,0.0,0.0,0.0,0.0,0.0,0.002045016631190995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2orf54,0.0,0.0,0.0,0.0,0.0,0.002525671708904779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2orf82,0.0,0.0,0.0,0.0,0.0,0.0014937078835837642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01806900259738206,0.0
C3AR1,0.0017025256958581576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3orf72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004730507078381826,0.0,0.0,0.0,0.0,0.0,0.0
C4A,0.0,0.0,0.0,0.004657084089100831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4B,0.0,0.0,0.0,0.004620947956293827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4BPA,0.0,0.0,0.005439941964303886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4BPB,0.0,0.0,0.0,0.0,0.007985671515588775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4orf26,0.0,0.0,0.0010234942355520197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0027239608783190877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5AR1,0.0017833018944275318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5AR2,0.0,0.0,0.0,0.0,0.0,0.001894253781678584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf38,0.0,0.0,0.0,0.0,0.0,0.0028652820998795996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf49,0.0,0.0,0.0031288259485412607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.002127945372634668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf118,0.0,0.0,0.001834420070437027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf141,0.0,0.0,0.0,0.0024540591430172198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008150653268776915,0.0,0.0,0.0,0.0,0.0,0.0
C6orf203,0.0017338089635121927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf58,0.0,0.0,0.00046222320315252507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7,0.0019437648245335525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7orf10,0.0,0.0,0.0,0.0027639344765569237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005323110164780415,0.0,0.0,0.0
C8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027666525784745842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8orf22,0.0,0.0,0.0,0.0,0.0008317689796124691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8orf4,0.0,0.0,0.0,0.0047961922109685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8orf87,0.0,0.0,0.00024332297778479305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9orf116,0.0,0.0,0.0,0.0,0.0,0.002508599260789262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9orf117,0.0,0.0,0.0,0.0,0.0,0.0018960923530141013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9orf135,0.0,0.0,0.0023803138142776317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9orf152,0.0,0.0,0.0035539627498752855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9orf24,0.0,0.0,0.0035978332495874136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA12,0.0,0.0,0.0,0.0,0.0,0.0025322380351030546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2,0.0,0.0028328394017245635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3,0.0,0.0,0.0,0.0,0.0,0.0018627354159268606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
